agency_id;line_id;lineName;logoPath;type;isPriority;darkMode
fr-tisseo;line:47;75;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/75.png;BUS;0;0
fr-tisseo;line:28;55;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/55.png;BUS;0;0
fr-tisseo;line:270;401;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/401.png;BUS;0;0
fr-tisseo;line:64;35;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/35.png;BUS;0;0
fr-tisseo;line:14;32;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/32.png;BUS;0;0
fr-tisseo;line:27;54;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/54.png;BUS;0;0
fr-tisseo;line:192;152;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/152.png;BUS;0;0
fr-tisseo;line:193;L5;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/L5.png;BUS;1;0
fr-tisseo;line:140;44;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/44.png;BUS;0;0
fr-tisseo;line:100;113;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/113.png;BUS;0;0
fr-tisseo;line:194;107;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/107.png;BUS;0;0
fr-tisseo;line:217;321;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/321.png;BUS;0;0
fr-tisseo;line:139;31;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/31.png;BUS;0;0
fr-tisseo;line:16;39;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/39.png;BUS;0;0
fr-tisseo;line:42;70;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/70.png;BUS;0;0
fr-tisseo;line:8;15;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/15.png;BUS;0;0
fr-tisseo;line:84;29;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/29.png;BUS;0;0
fr-tisseo;line:74;23;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/23.png;BUS;0;0
fr-tisseo;line:97;45;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/45.png;BUS;0;0
fr-tisseo;line:65;37;https://clarifygdps.com/hexatransit/logo/fr-tisseo/bus/37.png;BUS;0;0
